STATION,STATION_NAME,DATE,TAVG
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160308,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160309,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160310,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160311,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160312,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160313,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160314,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160315,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160316,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160317,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160318,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160319,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160320,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160321,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160322,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160323,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160324,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160325,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160326,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160327,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160328,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160329,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160330,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160331,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160401,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160402,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160403,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160404,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160405,34
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160406,37
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160407,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160408,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160409,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160410,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160411,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160412,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160413,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160414,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160415,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160416,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160417,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160418,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160419,63
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160420,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160421,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160422,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160423,64
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160424,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160425,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160426,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160427,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160428,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160429,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160430,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160501,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160502,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160503,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160504,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160505,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160506,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160507,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160508,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160509,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160510,57
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160511,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160512,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160513,57
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160514,63
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160515,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160516,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160517,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160518,57
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160519,57
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160520,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160521,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160522,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160523,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160524,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160525,71
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160526,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160527,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160528,71
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160529,70
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160530,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160531,70
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160601,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160602,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160603,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160604,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160605,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160606,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160607,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160608,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160609,64
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160610,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160611,70
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160612,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160613,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160614,70
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160615,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160616,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160617,70
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160618,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160619,71
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160620,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160621,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160622,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160623,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160624,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160625,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160626,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160627,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160628,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160629,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160630,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160701,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160702,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160703,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160704,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160705,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160706,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160707,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160708,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160709,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160710,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160711,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160712,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160713,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160714,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160715,83
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160716,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160717,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160718,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160719,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160720,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160721,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160722,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160723,87
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160724,83
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160725,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160726,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160727,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160728,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160729,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160730,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160731,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160801,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160802,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160803,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160804,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160805,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160806,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160807,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160808,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160809,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160810,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160811,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160812,83
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160813,85
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160814,87
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160815,84
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160816,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160817,82
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160818,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160819,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160820,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160821,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160822,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160823,71
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160824,75
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160825,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160826,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160827,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160828,78
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160829,81
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160830,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160831,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160901,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160902,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160903,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160904,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160905,72
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160906,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160907,76
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160908,77
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160909,83
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160910,80
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160911,79
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160912,70
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160913,70
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160914,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160915,69
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160916,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160917,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160918,74
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160919,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160920,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160921,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160922,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160923,71
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160924,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160925,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160926,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160927,70
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160928,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160929,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20160930,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161001,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161002,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161003,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161004,65
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161005,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161006,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161007,61
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161008,62
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161009,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161010,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161011,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161012,57
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161013,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161014,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161015,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161016,60
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161017,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161018,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161019,73
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161020,67
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161021,68
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161022,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161023,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161024,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161025,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161026,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161027,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161028,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161029,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161030,66
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161031,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161101,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161102,59
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161103,63
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161104,58
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161105,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161106,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161107,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161108,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161109,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161110,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161111,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161112,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161113,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161114,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161115,51
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161116,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161117,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161118,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161119,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161120,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161121,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161122,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161123,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161124,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161125,49
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161126,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161127,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161128,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161129,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161130,56
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161201,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161202,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161203,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161204,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161205,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161206,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161207,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161208,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161209,37
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161210,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161211,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161212,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161213,41
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161214,41
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161215,30
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161216,22
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161217,31
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161218,47
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161219,31
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161220,27
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161221,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161222,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161223,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161224,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161225,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161226,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161227,54
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161228,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161229,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161230,39
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20161231,38
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170101,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170102,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170103,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170104,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170105,34
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170106,32
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170107,25
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170108,21
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170109,20
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170110,27
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170111,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170112,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170113,50
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170114,32
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170115,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170116,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170117,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170118,41
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170119,43
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170120,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170121,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170122,46
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170123,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170124,38
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170125,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170126,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170127,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170128,37
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170129,38
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170130,36
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170131,30
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170201,38
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170202,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170203,32
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170204,29
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170205,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170206,42
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170207,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170208,48
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170209,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170210,24
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170211,37
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170212,36
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170213,37
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170214,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170215,38
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170216,35
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170217,33
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170218,41
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170219,55
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170220,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170221,40
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170222,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170223,45
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170224,52
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170225,53
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170226,44
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170227,41
GHCND:USW00094789,JFK INTERNATIONAL AIRPORT NY US,20170228,48
